MANUFACTURE_YEAR;TAIL_NUM;NUMBER_OF_SEATS
2009;N820NN;172.0
2009;N981AN;172.0
2009;N983AN;172.0
2009;N990AN;172.0
2009;N991AN;172.0
2009;N509AY;187.0
2009;N510UW;187.0
2009;N519UW;187.0
2009;N521UW;187.0
2009;N523UW;187.0
2009;N534UW;187.0
2009;N535UW;187.0
2009;N542UW;187.0
2009;N970UY;187.0
2009;N972UY;187.0
2009;N523AS;157.0
2009;N524AS;157.0
2009;N526AS;157.0
2009;N525AS;157.0
2009;N518AS;157.0
2009;N528AS;157.0
2009;N520AS;157.0
2009;N519AS;157.0
2009;N298JB;100.0
2009;N304JB;100.0
2009;N306JB;100.0
2009;N307JB;100.0
2009;N309JB;100.0
2009;N316JB;100.0
2009;N768JB;162.0
2009;N775JB;162.0
2009;N779JB;162.0
2009;N306DQ;124.0
2009;N307DQ;124.0
2009;N308DE;124.0
2009;N309DE;124.0
2009;N310DE;124.0
2009;N703DN;288.0
2009;N704DK;288.0
2009;N705DN;288.0
2009;N706DN;288.0
2009;N707DN;288.0
2009;N708DN;291.0
2009;N850FD;0.0
2009;N851FD;0.0
2009;N853FD;0.0
2009;N880FD;0.0
2009;N882FD;0.0
2009;N258NV;186.0
2009;N259NV;186.0
2009;N260NV;186.0
2009;N261NV;186.0
2009;N262NV;186.0
2009;N547GJ;50.0
2009;N169GJ;50.0
2009;N549GJ;50.0
2009;N521GJ;50.0
2009;N551GJ;50.0
2009;N173GJ;70.0
2009;N553GJ;70.0
2009;N554GJ;50.0
2009;N782CK;0.0
2009;N772CK;0.0
2009;N779SK;66.0
2009;N780SK;66.0
2009;N782SK;66.0
2009;N783SK;66.0
2009;N784SK;66.0
2009;N785SK;66.0
2009;N786SK;66.0
2009;N787SK;66.0
2009;N788SK;66.0
2009;N789SK;66.0
2009;N790SK;66.0
2009;N791SK;66.0
2009;N792SK;66.0
2009;N793SK;66.0
2009;N825SK;76.0
2009;N506KM;0.0
2009;N435QX;70.0
2009;N436QX;70.0
2009;N437QX;70.0
2009;N438QX;70.0
2009;N439QX;70.0
2009;N77430;173.0
2009;N77431;173.0
2009;N75432;173.0
2009;N75433;173.0
2009;N37434;173.0
2009;N75435;173.0
2009;N75436;173.0
2009;N37437;173.0
2009;N78438;173.0
2009;N57439;173.0
2009;N45440;173.0
2009;N53441;173.0
2009;N53442;173.0
2009;N7724A;143.0
2009;N7749B;143.0
2010;N943WN;143.0
2010;N944WN;143.0
2010;N945WN;143.0
2010;N946WN;143.0
2010;N947WN;143.0
2010;N948WN;143.0
2010;N949WN;143.0
2010;N950WN;143.0
2010;N951WN;143.0
2010;N952WN;143.0
2010;N953WN;143.0
2010;N782SB;13.0
2010;N66BW;8.0
2010;N337UP;0.0
2010;N338UP;0.0
2010;N339UP;0.0
2010;N340UP;0.0
2010;N341UP;0.0
2010;N774SA;0.0
2010;N775SA;0.0
2010;N821NN;172.0
2010;N822NN;172.0
2010;N823NN;172.0
2010;N824NN;172.0
2010;N835NN;172.0
2010;N836NN;172.0
2010;N837NN;172.0
2010;N838NN;172.0
2010;N839NN;172.0
2010;N840NN;172.0
2010;N841NN;172.0
2010;N842NN;172.0
2010;N843NN;172.0
2010;N844NN;172.0
2010;N845NN;172.0
2010;N846NN;172.0
2010;N847NN;172.0
2010;N848NN;172.0
2010;N849NN;172.0
2010;N850NN;172.0
2010;N851NN;172.0
2010;N852NN;172.0
2010;N853NN;172.0
2010;N854NN;172.0
2010;N855NN;172.0
2010;N856NN;172.0
2010;N857NN;172.0
2010;N858NN;172.0
2010;N859NN;172.0
2010;N860NN;172.0
2010;N861NN;172.0
2010;N862NN;172.0
2010;N863NN;172.0
2010;N864NN;172.0
2010;N865NN;172.0
2010;N866NN;172.0
2010;N127UW;150.0
2010;N128UW;150.0
2010;N284AY;247.0
2010;N285AY;247.0
2010;N825NN;172.0
2010;N826NN;172.0
2010;N827NN;172.0
2010;N829NN;172.0
2010;N830NN;172.0
2010;N831NN;172.0
2010;N832NN;172.0
2010;N833NN;172.0
2010;N834NN;172.0
2010;N529AS;157.0
2010;N531AS;157.0
2010;N532AS;157.0
2010;N530AS;157.0
2010;N835VA;146.0
2010;N836VA;146.0
2010;N317JB;100.0
2010;N318JB;100.0
2010;N323JB;100.0
2010;N324JB;100.0
2010;N3772H;160.0
2010;N3773D;160.0
2010;N709DN;291.0
2010;N710DN;291.0
2010;N205FR;180.0
2010;N206FR;180.0
2010;N207FR;180.0
2010;N852FD;0.0
2010;N854FD;0.0
2010;N855FD;0.0
2010;N856FD;0.0
2010;N857FD;0.0
2010;N883FD;0.0
2010;N380HA;294.0
2010;N381HA;294.0
2010;N382HA;294.0
2010;N536EA;65.0
2010;N538EG;65.0
2010;N601NK;178.0
2010;N602NK;178.0
2010;N603NK;178.0
2010;N604NK;178.0
2010;N535NK;145.0
2010;N536NK;145.0
2010;N698NK;182.0
2010;N697NK;182.0
2010;N537EA;70.0
2010;N534AE;70.0
2010;N539EA;70.0
2010;N526EA;70.0
2010;N525AE;70.0
2010;N530EA;70.0
2010;N593ML;50.0
2010;N794SK;66.0
2010;N795SK;66.0
2010;N796SK;66.0
2010;N797SK;66.0
2010;N76519;154.0
2010;N77520;154.0
2010;N79521;154.0
2010;N76522;154.0
2010;N76523;154.0
2010;N78524;154.0
2010;N77525;154.0
2010;N76526;154.0
2010;N87527;154.0
2010;N76528;154.0
2010;N76529;154.0
2010;N38443;173.0
2010;N36444;173.0
2010;N76021;276.0
2010;N77022;276.0
2011;N954WN;143.0
2011;N955WN;143.0
2011;N956WN;143.0
2011;N957WN;143.0
2011;N958WN;143.0
2011;N959WN;143.0
2011;N960WN;143.0
2011;N961WN;143.0
2011;N962WN;143.0
2011;N963WN;143.0
2011;N964WN;143.0
2011;N965WN;143.0
2011;N966WN;143.0
2011;N967WN;143.0
2011;N968WN;143.0
2011;N969WN;143.0
2011;N247LR;76.0
2011;N248LR;76.0
2011;N249LR;76.0
2011;N342UP;0.0
2011;N343UP;0.0
2011;N344UP;0.0
2011;N345UP;0.0
2011;N346UP;0.0
2011;N856GT;0.0
2011;N551UW;187.0
2011;N552UW;187.0
2011;N553UW;187.0
2011;N554UW;187.0
2011;N867NN;172.0
2011;N868NN;160.0
2011;N869NN;160.0
2011;N870NN;160.0
2011;N871NN;160.0
2011;N872NN;160.0
2011;N873NN;172.0
2011;N874NN;160.0
2011;N875NN;160.0
2011;N876NN;160.0
2011;N877NN;160.0
2011;N878NN;160.0
2011;N879NN;160.0
2011;N880NN;160.0
2011;N881NN;160.0
2011;N882NN;160.0
2011;N543UW;187.0
2011;N544UW;187.0
2011;N545UW;187.0
2011;N546UW;187.0
2011;N549UW;187.0
2011;N973UY;187.0
2011;N974UY;187.0
2011;N975UY;187.0
2011;N535AS;157.0
2011;N533AS;157.0
2011;N534AS;157.0
2011;N837VA;146.0
2011;N838VA;146.0
2011;N839VA;146.0
2011;N840VA;146.0
2011;N841VA;146.0
2011;N842VA;146.0
2011;N843VA;146.0
2011;N844VA;146.0
2011;N845VA;146.0
2011;N846VA;146.0
2011;N847VA;146.0
2011;N848VA;146.0
2011;N328JB;100.0
2011;N329JB;100.0
2011;N334JB;100.0
2011;N337JB;100.0
2011;N339JB;100.0
2011;N346JB;100.0
2011;N784JB;150.0
2011;N789JB;150.0
2011;N793JB;150.0
2011;N794JB;150.0
2011;N210FR;180.0
2011;N211FR;180.0
2011;N213FR;180.0
2011;N216FR;180.0
2011;N990FX;0.0
2011;N991FX;0.0
2011;N992FX;0.0
2011;N993FX;0.0
2011;N994FX;0.0
2011;N858FD;0.0
2011;N861FD;0.0
2011;N862FD;0.0
2011;N884FD;0.0
2011;N885FD;0.0
2011;N844FD;0.0
2011;N842FD;0.0
2011;N843FD;0.0
2011;N892FD;0.0
2011;N383HA;294.0
2011;N384HA;294.0
2011;N541EA;65.0
2011;N542EA;65.0
2011;N543EA;65.0
2011;N605NK;178.0
2011;N606NK;178.0
2011;N607NK;178.0
2011;N608NK;178.0
2011;N609NK;178.0
2011;N546FF;70.0
2011;N544EA;70.0
2011;N545PB;70.0
2011;N540EG;70.0
2011;N630SK;66.0
2011;N631SK;66.0
2011;N632SK;66.0
2011;N633SK;66.0
2011;N487CA;50.0
2011;N440QX;70.0
2011;N441QX;70.0
2011;N442QX;70.0
2011;N443QX;70.0
2011;N444QX;70.0
2011;N445QX;70.0
2011;N446QX;70.0
2011;N447QX;70.0
2011;N832SY;183.0
2011;N833SY;183.0
2011;N834SY;183.0
2011;N835SY;186.0
2011;N77530;154.0
2011;N87531;154.0
2011;N73445;173.0
2011;N555LV;143.0
2011;N556WN;143.0
2012;N8301J;175.0
2012;N8302F;175.0
2012;N8303R;175.0
2012;N8305E;175.0
2012;N8306H;175.0
2012;N8307K;175.0
2012;N8308K;175.0
2012;N8309C;175.0
2012;N8310C;175.0
2012;N8311Q;175.0
2012;N8312C;175.0
2012;N8313F;175.0
2012;N8314L;175.0
2012;N8315C;175.0
2012;N8316H;175.0
2012;N8317M;175.0
2012;N8318F;175.0
2012;N8319F;175.0
2012;N8320J;175.0
2012;N8321D;175.0
2012;N8322X;175.0
2012;N8323C;175.0
2012;N8324A;175.0
2012;N8325D;175.0
2012;N8326F;175.0
2012;N8327A;175.0
2012;N8328A;175.0
2012;N8329B;175.0
2012;N8600F;175.0
2012;N8601C;175.0
2012;N8602F;175.0
2012;N8603F;175.0
2012;N8604K;175.0
2012;N8605E;175.0
2012;N275MB;9.0
2012;N668CP;136.0
2012;N347UP;0.0
2012;N348UP;0.0
2012;N349UP;0.0
2012;N350UP;0.0
2012;N351UP;0.0
2012;N352UP;0.0
2012;N353UP;0.0
2012;N850GT;0.0
2012;N714SA;0.0
2012;N777SA;0.0
2012;N703GT;0.0
2012;N702GT;0.0
2012;N558UW;187.0
2012;N883NN;160.0
2012;N884NN;160.0
2012;N885NN;160.0
2012;N886NN;160.0
2012;N887NN;160.0
2012;N889NN;160.0
2012;N890NN;160.0
2012;N891NN;160.0
2012;N892NN;160.0
2012;N893NN;160.0
2012;N894NN;160.0
2012;N895NN;160.0
2012;N896NN;160.0
2012;N897NN;160.0
2012;N898NN;160.0
2012;N899NN;160.0
2012;N901NN;160.0
2012;N902NN;160.0
2012;N903NN;160.0
2012;N904NN;160.0
2012;N905NN;160.0
2012;N906NN;160.0
2012;N907NN;160.0
2012;N908NN;160.0
2012;N909NN;160.0
2012;N910NN;160.0
2012;N912NN;160.0
2012;N976UY;187.0
2012;N556UW;187.0
2012;N557UW;187.0
2012;N559UW;187.0
2012;N560UW;187.0
2012;N561UW;187.0
2012;N562UW;187.0
2012;N563UW;187.0
2012;N717AN;304.0
2012;N718AN;304.0
2012;N977UY;187.0
2012;N978UY;187.0
2012;N982VJ;187.0
2012;N536AS;157.0
2012;N537AS;157.0
2012;N538AS;157.0
2012;N402AS;181.0
2012;N403AS;181.0
2012;N407AS;181.0
2012;N408AS;181.0
2012;N849VA;146.0
2012;N851VA;146.0
2012;N852VA;146.0
2012;N853VA;146.0
2012;N854VA;146.0
2012;N855VA;146.0
2012;N348JB;100.0
2012;N351JB;100.0
2012;N353JB;100.0
2012;N796JB;162.0
2012;N804JB;150.0
2012;N805JB;150.0
2012;N806JB;150.0
2012;N807JB;150.0
2012;N809JB;150.0
2012;N821JB;150.0
2012;N774DE;160.0
2012;N260JX;50.0
2012;N985FX;0.0
2012;N986FX;0.0
2012;N987FX;0.0
2012;N988FX;0.0
2012;N989FX;0.0
2012;N21FE;0.0
2012;N24FE;0.0
2012;N26FE;0.0
2012;N28FE;0.0
2012;N297FE;0.0
2012;N298FE;0.0
2012;N863FD;0.0
2012;N864FD;0.0
2012;N890FD;0.0
2012;N886FD;0.0
2012;N887FD;0.0
2012;N889FD;0.0
2012;N279NV;177.0
2012;N280NV;186.0
2012;N385HA;294.0
2012;N386HA;294.0
2012;N388HA;294.0
2012;N389HA;294.0
2012;N611NK;178.0
2012;N612NK;178.0
2012;N613NK;178.0
2012;N614NK;178.0
2012;N615NK;178.0
2012;N616NK;178.0
2012;N617NK;178.0
2012;N692CA;76.0
2012;N693CA;76.0
2012;N851GT;0.0
2012;N852GT;0.0
2012;N853GT;0.0
2012;N448QX;70.0
2012;N38446;173.0
2012;N36447;173.0
2012;N78448;173.0
2012;N81449;173.0
2012;N39450;173.0
2012;N38451;173.0
2012;N68452;173.0
2012;N68453;173.0
2012;N38454;173.0
2012;N34455;173.0
2012;N37456;173.0
2012;N28457;173.0
2012;N38458;173.0
2012;N38459;173.0
2012;N34460;173.0
2012;N39461;173.0
2012;N37462;173.0
2012;N39463;173.0
2012;N37464;173.0
2012;N27901;219.0
2012;N26902;219.0
2012;N27903;219.0
2012;N20904;219.0
2012;N45905;219.0
2012;N26906;219.0
2013;N8606C;175.0
2013;N8607M;175.0
2013;N8608N;175.0
2013;N8609A;175.0
2013;N8610A;175.0
2013;N8611F;175.0
2013;N8612K;175.0
2013;N8613K;175.0
2013;N8614M;175.0
2013;N8615E;175.0
2013;N8616C;175.0
2013;N8617E;175.0
2013;N8618N;175.0
2013;N8619F;175.0
2013;N8620H;175.0
2013;N8621A;175.0
2013;N8622A;175.0
2013;N8623F;175.0
2013;N401YX;76.0
2013;N402YX;76.0
2013;N403YX;76.0
2013;N404YX;76.0
2013;N405YX;76.0
2013;N406YX;76.0
2013;N407YX;76.0
2013;N408YX;76.0
2013;N409YX;76.0
2013;N410YX;76.0
2013;N411YX;76.0
2013;N412YX;76.0
2013;N413YX;76.0
2013;N414YX;76.0
2013;N415YX;76.0
2013;N416YX;76.0
2013;N417YX;76.0
2013;N418YX;76.0
2013;N419YX;76.0
2013;N886CS;13.0
2013;N36RP;8.0
2013;N312AF;14.0
2013;N288DG;13.0
2013;N468GH;13.0
2013;N650TP;13.0
2013;N650XF;14.0
2013;N650MS;14.0
2013;N354UP;0.0
2013;N355UP;0.0
2013;N356UP;0.0
2013;N357UP;0.0
2013;N358UP;0.0
2013;N359UP;0.0
2013;N360UP;0.0
2013;N361UP;0.0
2013;N854GT;0.0
2013;N272PQ;76.0
2013;N279PQ;76.0
2013;N292PQ;76.0
2013;N293PQ;76.0
2013;N294PQ;76.0
2013;N295PQ;76.0
2013;N296PQ;76.0
2013;N297PQ;76.0
2013;N298PQ;76.0
2013;N299PQ;76.0
2013;N300PQ;76.0
2013;N301PQ;76.0
2013;N101NN;102.0
2013;N102NN;102.0
2013;N103NN;102.0
2013;N104NN;102.0
2013;N105NN;102.0
2013;N720AN;304.0
2013;N721AN;304.0
2013;N9008U;128.0
2013;N9010R;128.0
2013;N9011P;128.0
2013;N9013A;128.0
2013;N9015D;128.0
2013;N913NN;160.0
2013;N914NN;160.0
2013;N915NN;160.0
2013;N916NN;160.0
2013;N917NN;160.0
2013;N918NN;160.0
2013;N919NN;160.0
2013;N920NN;160.0
2013;N921NN;160.0
2013;N922NN;160.0
2013;N923NN;160.0
2013;N924NN;160.0
2013;N925NN;160.0
2013;N926NN;160.0
2013;N927NN;160.0
2013;N928NN;160.0
2013;N929NN;160.0
2013;N93003;128.0
2013;N930NN;160.0
2013;N931NN;160.0
2013;N932NN;160.0
2013;N933NN;160.0
2013;N934NN;160.0
2013;N935NN;160.0
2013;N936NN;160.0
2013;N937NN;160.0
2013;N938NN;160.0
2013;N939NN;160.0
2013;N940NN;160.0
2013;N941NN;160.0
2013;N942NN;160.0
2013;N943NN;160.0
2013;N150UW;190.0
2013;N151UW;187.0
2013;N152UW;187.0
2013;N153UW;187.0
2013;N154UW;187.0
2013;N155UW;187.0
2013;N156UW;187.0
2013;N157UW;187.0
2013;N198UW;187.0
2013;N199UW;187.0
2013;N286AY;247.0
2013;N287AY;247.0
2013;N288AY;247.0
2013;N289AY;247.0
2013;N290AY;247.0
2013;N3014R;128.0
2013;N4005X;128.0
2013;N5007E;128.0
2013;N567UW;187.0
2013;N568UW;187.0
2013;N719AN;304.0
2013;N722AN;304.0
2013;N723AN;304.0
2013;N724AN;304.0
2013;N725AN;304.0
2013;N726AN;304.0
2013;N8001N;128.0
2013;N8009T;128.0
2013;N9002U;128.0
2013;N9004F;128.0
2013;N9006;128.0
2013;N9012;128.0
2013;N979UY;187.0
2013;N572UW;187.0
2013;N980UY;187.0
2013;N981UY;187.0
2013;N413AS;181.0
2013;N423AS;181.0
2013;N433AS;181.0
2013;N440AS;181.0
2013;N409AS;181.0
2013;N419AS;181.0
2013;N431AS;181.0
2013;N435AS;181.0
2013;N442AS;181.0
2013;N361VA;146.0
2013;N354JB;100.0
2013;N355JB;100.0
2013;N358JB;100.0
2013;N368JB;100.0
2013;N373JB;100.0
2013;N374JB;100.0
2013;N375JB;100.0
2013;N827JB;162.0
2013;N828JB;150.0
2013;N834JB;150.0
2013;N903JB;200.0
2013;N905JB;200.0
2013;N907JB;200.0
2013;N913JB;200.0
2013;N775DE;160.0
2013;N776DE;160.0
2013;N801DZ;180.0
2013;N802DN;180.0
2013;N803DN;180.0
2013;N804DN;180.0
2013;N805DN;180.0
2013;N806DN;180.0
2013;N807DN;180.0
2013;N808DN;180.0
2013;N809DN;180.0
2013;N810DN;180.0
2013;N811DZ;180.0
2013;N812DN;180.0
2013;N220FR;180.0
2013;N228FR;180.0
2013;N229FR;180.0
2013;N35FE;0.0
2013;N37FE;0.0
2013;N39FE;0.0
2013;N101FE;0.0
2013;N102FE;0.0
2013;N103FE;0.0
2013;N104FE;0.0
2013;N859FD;0.0
2013;N895FD;0.0
2013;N390HA;294.0
2013;N391HA;294.0
2013;N392HA;294.0
2013;N393HA;294.0
2013;N395HA;294.0
2013;N618NK;178.0
2013;N619NK;178.0
2013;N620NK;178.0
2013;N621NK;178.0
2013;N622NK;178.0
2013;N623NK;178.0
2013;N624NK;178.0
2013;N644GT;0.0
2013;N450QX;70.0
2013;N451QX;70.0
2013;N452QX;70.0
2013;N37465;173.0
2013;N37466;173.0
2013;N38467;173.0
2013;N37468;173.0
2013;N36469;173.0
2013;N37470;173.0
2013;N37471;173.0
2013;N36472;173.0
2013;N38473;173.0
2013;N37474;173.0
2013;N39475;173.0
2013;N36476;173.0
2013;N27477;173.0
2013;N28478;173.0
2013;N68801;173.0
2013;N68802;173.0
2013;N66803;173.0
2013;N69804;173.0
2013;N68805;173.0
2013;N69806;173.0
2013;N68807;173.0
2013;N66808;173.0
2013;N64809;173.0
2013;N69810;173.0
2013;N29907;219.0
2013;N27908;219.0
2014;N8624J;175.0
2014;N8625A;175.0
2014;N8626B;175.0
2014;N8627B;175.0
2014;N8628A;175.0
2014;N8629A;175.0
2014;N8630B;175.0
2014;N8631A;175.0
2014;N8632A;175.0
2014;N8633A;175.0
2014;N8634A;175.0
2014;N8635F;175.0
2014;N8637A;175.0
2014;N8638A;175.0
2014;N8639B;175.0
2014;N8640D;175.0
2014;N8641B;175.0
2014;N8642E;175.0
2014;N8643A;175.0
2014;N8644C;175.0
2014;N8645A;175.0
2014;N8646B;175.0
2014;N8647A;175.0
2014;N8648A;175.0
2014;N8649A;175.0
2014;N8650F;175.0
2014;N8651A;175.0
2014;N8652B;175.0
2014;N8653A;175.0
2014;N8654B;175.0
2014;N8655D;175.0
2014;N8656B;175.0
2014;N88301;76.0
2014;N87302;76.0
2014;N87303;76.0
2014;N89304;76.0
2014;N93305;76.0
2014;N87306;76.0
2014;N84307;76.0
2014;N89308;76.0
2014;N86309;76.0
2014;N88310;76.0
2014;N86311;76.0
2014;N86312;76.0
2014;N89313;76.0
